Data,1168 - Saldo em juros flutuantes DI de depositos a prazo (CDBRDB) - Pessoas fisicas - u.m.c. (mil)
02/01/2004,19436701.72
05/01/2004,19459816.07
06/01/2004,19475927.06
07/01/2004,19487590.68
08/01/2004,19495126.65
09/01/2004,19494500.09
12/01/2004,19462947.96
13/01/2004,19442331.34
14/01/2004,19450699.36
15/01/2004,19450348.36
16/01/2004,19448525.82
19/01/2004,19435730.83
20/01/2004,19450721.91
21/01/2004,19454919.2
22/01/2004,19466295.6
23/01/2004,19470308.42
26/01/2004,19496336.11
27/01/2004,19511467.07
28/01/2004,19509188.89
29/01/2004,19511517.67
30/01/2004,19541657.57
02/02/2004,19522292.99
03/02/2004,19535863.1
04/02/2004,19555189.15
05/02/2004,19564924.26
06/02/2004,19570665.95
09/02/2004,19573781.3
10/02/2004,19567646.39
11/02/2004,19591423.37
12/02/2004,19604362.61
13/02/2004,19623515.39
16/02/2004,19919350.63
17/02/2004,19902646.48
18/02/2004,19918547.09
19/02/2004,19934531.18
20/02/2004,21010193.28
25/02/2004,19959321.12
26/02/2004,19973111.13
27/02/2004,19993254.97
01/03/2004,19985544.42
02/03/2004,19998710.08
03/03/2004,20024709.01
04/03/2004,20056844.73
05/03/2004,20072482.82
08/03/2004,20120249.87
09/03/2004,20160923.21
10/03/2004,20198273.37
11/03/2004,20243649.4
12/03/2004,20268100.68
15/03/2004,20269136.59
16/03/2004,20310002.41
17/03/2004,20345899.6
18/03/2004,20404238.76
19/03/2004,20446718.57
22/03/2004,20457715.05
23/03/2004,20479485.86
24/03/2004,20499951.27
25/03/2004,20524900.06
26/03/2004,20550791.05
29/03/2004,20561985.84
30/03/2004,20579109.83
31/03/2004,20592136.27
01/04/2004,20608170.12
02/04/2004,20662948.8
05/04/2004,20665522.04
06/04/2004,20686702.67
07/04/2004,20725409.85
08/04/2004,20754433.99
12/04/2004,20755849.42
13/04/2004,20803393.27
14/04/2004,20819930.01
15/04/2004,20841393.67
16/04/2004,20884581.84
19/04/2004,20917462.67
20/04/2004,20953352.09
22/04/2004,20980703.15
23/04/2004,21002025.15
26/04/2004,21008740.07
27/04/2004,21028145.6
28/04/2004,21058581.56
29/04/2004,21081110.65
30/04/2004,21078827.59
03/05/2004,21103167.47
04/05/2004,21159556.01
05/05/2004,21228204.83
06/05/2004,21292844.23
07/05/2004,21361502.17
10/05/2004,21399971.56
11/05/2004,21472403.9
12/05/2004,21536087.3
13/05/2004,21617084.05
14/05/2004,21692008.57
17/05/2004,21723835.43
18/05/2004,21805368.63
19/05/2004,21865842.48
20/05/2004,21956958.61
21/05/2004,22027792.16
24/05/2004,22046668.99
25/05/2004,22115178.54
26/05/2004,22164685.96
27/05/2004,22206755.8
28/05/2004,22258369.32
31/05/2004,22261106.9
01/06/2004,22304974.69
02/06/2004,22349757.35
03/06/2004,22391636.11
04/06/2004,22449267.3
07/06/2004,22463304.94
08/06/2004,22510909.09
09/06/2004,22539876.17
11/06/2004,22551394.32
14/06/2004,22564796.26
15/06/2004,22590487.95
16/06/2004,22633809.81
17/06/2004,22672614.6
18/06/2004,22709995.01
21/06/2004,22717950.56
22/06/2004,22745990.61
23/06/2004,22777119.42
24/06/2004,22797185.91
25/06/2004,22834367.74
28/06/2004,22852695.18
29/06/2004,22889064.36
30/06/2004,22901826.26
01/07/2004,22935194.1
02/07/2004,22958823.98
05/07/2004,22963285.44
06/07/2004,22997775.31
07/07/2004,23019727.69
08/07/2004,23046858.48
09/07/2004,23060868.85
12/07/2004,23048643.43
13/07/2004,23068609.55
14/07/2004,23079092.88
15/07/2004,23087122.18
16/07/2004,23104996.28
19/07/2004,23112620.41
20/07/2004,23097827.74
21/07/2004,23121392.79
22/07/2004,23130756.82
23/07/2004,23153018.99
26/07/2004,23154842.45
27/07/2004,23171193.38
28/07/2004,23188102.69
29/07/2004,23204984.84
30/07/2004,23227477.12
02/08/2004,23254856.78
03/08/2004,23305991.09
04/08/2004,23348025.52
05/08/2004,23395655.5
06/08/2004,23444301.84
09/08/2004,23485143.45
10/08/2004,23537189.99
11/08/2004,23574936.65
12/08/2004,23605921.38
13/08/2004,23696450.91
16/08/2004,23782146.55
17/08/2004,23826699.12
18/08/2004,23897034.78
19/08/2004,23953579.29
20/08/2004,24008418.79
23/08/2004,24040243.24
24/08/2004,24094275.51
25/08/2004,24134614.11
26/08/2004,24162828.85
27/08/2004,24197172.06
30/08/2004,24198948.23
31/08/2004,24220181.87
01/09/2004,24252706.84
02/09/2004,24296782.88
03/09/2004,24348019.21
06/09/2004,24384994.62
08/09/2004,24407966.48
09/09/2004,24435114.76
10/09/2004,24481508.29
13/09/2004,24502603.72
14/09/2004,24552620.75
15/09/2004,24574801.91
16/09/2004,24611016.84
17/09/2004,24615858.21
20/09/2004,24629469.99
21/09/2004,24651656.78
22/09/2004,24725049.3
23/09/2004,24755469.15
24/09/2004,24796303.68
27/09/2004,24787292.75
28/09/2004,24806507.8
29/09/2004,24773062.25
30/09/2004,24750643.29
01/10/2004,24905445.62
04/10/2004,24939283.55
05/10/2004,25001234.31
06/10/2004,25039167.47
07/10/2004,25071126.62
08/10/2004,25107625.82
11/10/2004,25133378.92
13/10/2004,25158492.16
14/10/2004,25200032.43
15/10/2004,25235281.44
18/10/2004,25271011.82
19/10/2004,25324872.12
20/10/2004,25361266.62
21/10/2004,25405249.96
22/10/2004,25442453.13
25/10/2004,25492899.16
26/10/2004,25554741.64
27/10/2004,25578266.48
28/10/2004,25597174.82
29/10/2004,25610781.85
01/11/2004,25505251.61
03/11/2004,25525867.41
04/11/2004,25545709.39
05/11/2004,25576451.69
08/11/2004,25595552.33
09/11/2004,25627159.7
10/11/2004,25642968.58
11/11/2004,25552301.86
12/11/2004,25611000.62
16/11/2004,25629643.04
17/11/2004,25785445.67
18/11/2004,25859238.01
19/11/2004,25902355.4
22/11/2004,25915818.58
23/11/2004,25989300.1
24/11/2004,26047971.77
25/11/2004,26087165.81
26/11/2004,26125009.73
29/11/2004,26153094.41
30/11/2004,26169567.02
01/12/2004,26202982.72
02/12/2004,26246102.42
03/12/2004,26278211.78
06/12/2004,26275941.27
07/12/2004,26315691.83
08/12/2004,26344706.68
09/12/2004,26361231.59
10/12/2004,26390758.67
13/12/2004,26437165.56
14/12/2004,26517492.43
15/12/2004,26557460.8
16/12/2004,26608859.72
17/12/2004,26655941.06
20/12/2004,26679467.35
21/12/2004,26712942.3
22/12/2004,26806335.78
23/12/2004,26842754.84
24/12/2004,26864310.15
27/12/2004,26899050.29
28/12/2004,26917629.86
29/12/2004,26897510.53
30/12/2004,26898397.84
31/12/2004,26896339.73
03/01/2005,27063871.42
04/01/2005,27167267.9
05/01/2005,27291164.82
06/01/2005,27369656.36
07/01/2005,27452058.72
10/01/2005,27501366.75
11/01/2005,27584492.3
12/01/2005,27668706.37
13/01/2005,27762589.31
14/01/2005,27832780.99
17/01/2005,27875455.96
18/01/2005,27927298.5
19/01/2005,28008902.4
20/01/2005,28094638.43
21/01/2005,28167275.32
24/01/2005,28221600.94
25/01/2005,28245258.78
26/01/2005,28297487.3
27/01/2005,28358783.53
28/01/2005,28440240.95
31/01/2005,28459110.12
01/02/2005,28514486.09
02/02/2005,28582748.96
03/02/2005,28672747.36
04/02/2005,28792896.05
09/02/2005,28811780.95
10/02/2005,28853326.95
11/02/2005,28932740.04
14/02/2005,28996829.5
15/02/2005,29127547.77
16/02/2005,29212432.7
17/02/2005,29270878.17
18/02/2005,29345528.99
21/02/2005,29396980.56
22/02/2005,29453460.17
23/02/2005,29513313.16
24/02/2005,29563617.99
25/02/2005,29663865.3
28/02/2005,29695825.36
01/03/2005,29768662.22
02/03/2005,29842928.81
03/03/2005,29907639.03
04/03/2005,29980366.39
07/03/2005,30035423.55
08/03/2005,30134238.53
09/03/2005,30233381.49
10/03/2005,30294211.36
11/03/2005,30371439.56
14/03/2005,30401973.98
15/03/2005,30464270.53
16/03/2005,30532688.65
17/03/2005,30608844.55
18/03/2005,30702437.8
21/03/2005,30742845.02
22/03/2005,30812171.7
23/03/2005,30877707.5
24/03/2005,30942937.45
28/03/2005,30985393.39
29/03/2005,31036443.81
30/03/2005,31077961.34
31/03/2005,31208115.93
01/04/2005,31257775.97
04/04/2005,29776375.9
05/04/2005,31428033.55
06/04/2005,31475559.26
07/04/2005,31535946.08
08/04/2005,31588686.98
11/04/2005,31625149.83
12/04/2005,31681508.89
13/04/2005,31727923.05
14/04/2005,31770689.32
15/04/2005,31846878.74
18/04/2005,31880173.18
19/04/2005,31933164.55
20/04/2005,31997543.92
22/04/2005,32038759.31
25/04/2005,32071812.28
26/04/2005,32110246.69
27/04/2005,32139851.15
28/04/2005,32188788.82
29/04/2005,32175351.02
02/05/2005,32186678.16
03/05/2005,32260292.9
04/05/2005,32288290.16
05/05/2005,32353816.25
06/05/2005,32423334.93
09/05/2005,32465345.15
10/05/2005,32518571.3
11/05/2005,32559142.19
12/05/2005,32612041.99
13/05/2005,32676636.01
16/05/2005,32726702.4
17/05/2005,32802627.93
18/05/2005,32852926.3
19/05/2005,32907766.03
20/05/2005,32962794.97
23/05/2005,32993187.57
24/05/2005,33046192.1
25/05/2005,33084824.8
27/05/2005,33132563.25
30/05/2005,33157882.26
31/05/2005,33216553.53
01/06/2005,33331683.76
02/06/2005,33379145.23
03/06/2005,33441534.98
06/06/2005,33499515.68
07/06/2005,33566919.06
08/06/2005,33626541.22
09/06/2005,33673880.96
10/06/2005,33736812.93
13/06/2005,33778349.61
14/06/2005,33850241.91
15/06/2005,33892769.73
16/06/2005,33953671.35
17/06/2005,34004029.92
20/06/2005,34038942.87
21/06/2005,34094170.56
22/06/2005,34145832.63
23/06/2005,34198411.23
24/06/2005,34252366.47
27/06/2005,34311424.21
28/06/2005,34362109.72
29/06/2005,34429215.67
30/06/2005,34481651.4
01/07/2005,34576289.75
04/07/2005,34656589.87
05/07/2005,34711411.25
06/07/2005,34757541.8
07/07/2005,34846521.48
08/07/2005,34908096.97
11/07/2005,34951545.87
12/07/2005,35054565.87
13/07/2005,35117003.15
14/07/2005,35174793.03
15/07/2005,35235321.67
18/07/2005,35303831.74
19/07/2005,35364517.13
20/07/2005,35399955.07
21/07/2005,35453094.84
22/07/2005,35526114.14
25/07/2005,35574304.91
26/07/2005,35629351.24
27/07/2005,35673736.53
28/07/2005,35736099.04
29/07/2005,35787565.34
01/08/2005,35852684.7
02/08/2005,35917186.67
03/08/2005,35970128.3
04/08/2005,36001556.35
05/08/2005,36065162.07
08/08/2005,36109944.98
09/08/2005,36182055.6
10/08/2005,36231005.85
11/08/2005,36276229.38
12/08/2005,36335993.6
15/08/2005,36386946.31
16/08/2005,36509504.37
17/08/2005,36573768.94
18/08/2005,36647843.44
19/08/2005,36733787.75
22/08/2005,36792997.31
23/08/2005,36869929.56
24/08/2005,36910467.6
25/08/2005,36958158.18
26/08/2005,37027083.37
29/08/2005,37049351.99
30/08/2005,37085216.36
31/08/2005,37131839.78
01/09/2005,37191971.93
02/09/2005,37256355.72
05/09/2005,37304461.13
06/09/2005,37380299.52
08/09/2005,37456800.94
09/09/2005,37540198.59
12/09/2005,37582344.13
13/09/2005,37664993.8
14/09/2005,37729057.2
15/09/2005,37784840.22
16/09/2005,37852018.91
19/09/2005,37912585.56
20/09/2005,37957923.08
21/09/2005,38038897.87
22/09/2005,38098380.37
23/09/2005,38178963.89
26/09/2005,38194802.83
27/09/2005,38255575.61
28/09/2005,38282101.04
29/09/2005,38328214.38
30/09/2005,38376469.56
03/10/2005,38434946.26
04/10/2005,38528298.62
05/10/2005,38598061.62
06/10/2005,38657321.11
07/10/2005,38706555.83
10/10/2005,38725387.92
11/10/2005,38790846.14
13/10/2005,38838045.21
14/10/2005,38879787.61
17/10/2005,38955364.3
18/10/2005,39022935.88
19/10/2005,39086308.83
20/10/2005,39138649.57
21/10/2005,39191247.25
24/10/2005,39223942.25
25/10/2005,39286082.19
26/10/2005,39352827.37
27/10/2005,39397557.66
28/10/2005,39457662.14
31/10/2005,39471591.58
01/11/2005,39533625.77
03/11/2005,39575492.84
04/11/2005,39645811.7
07/11/2005,39644031.61
08/11/2005,39695852.94
09/11/2005,39739984.39
10/11/2005,39782146.6
11/11/2005,39892604.63
14/11/2005,39945024.2
16/11/2005,39983071.93
17/11/2005,40048075.92
18/11/2005,40122721.15
21/11/2005,40163109.03
22/11/2005,40223823.51
23/11/2005,40274754.33
24/11/2005,40339457.63
25/11/2005,40396649.46
28/11/2005,40422450.2
29/11/2005,40462011.94
30/11/2005,40482187.49
01/12/2005,40539541.35
02/12/2005,40598286.5
05/12/2005,40617956.45
06/12/2005,40682113.48
07/12/2005,40744743.57
08/12/2005,40776112.55
09/12/2005,40829085.62
12/12/2005,40821334.27
13/12/2005,40854864.99
14/12/2005,40867629.23
15/12/2005,40902159.1
16/12/2005,40972235.46
19/12/2005,40963403.64
20/12/2005,41003339.99
21/12/2005,41050109.48
22/12/2005,41110974.52
23/12/2005,41170087.69
26/12/2005,41193379.06
27/12/2005,41225392.21
28/12/2005,41235021.86
29/12/2005,41304003.16
30/12/2005,41294545.0
02/01/2006,41526739.41
03/01/2006,41692070.66
04/01/2006,41811625.54
05/01/2006,41921288.36
06/01/2006,42029898.74
09/01/2006,42078315.15
10/01/2006,42140344.52
11/01/2006,42218849.59
12/01/2006,42279219.47
13/01/2006,42340475.3
16/01/2006,42337152.57
17/01/2006,42381618.67
18/01/2006,42416713.76
19/01/2006,42473196.25
20/01/2006,42580430.58
23/01/2006,42610893.52
24/01/2006,42672650.0
25/01/2006,42715228.36
26/01/2006,42784935.97
27/01/2006,42831125.04
30/01/2006,42842043.83
31/01/2006,42874146.54
01/02/2006,42949348.32
02/02/2006,42997824.42
03/02/2006,43053557.01
06/02/2006,43002929.63
07/02/2006,43061159.51
08/02/2006,43111520.56
09/02/2006,43183180.44
10/02/2006,43224006.8
13/02/2006,43236121.24
14/02/2006,43283692.01
15/02/2006,43315412.36
16/02/2006,43364411.45
17/02/2006,43422339.08
20/02/2006,43442628.36
21/02/2006,43454068.16
22/02/2006,43490370.64
23/02/2006,43520982.55
24/02/2006,43634427.98
01/03/2006,43665654.83
02/03/2006,43706603.6
03/03/2006,43762537.25
06/03/2006,43782458.3
07/03/2006,43831551.57
08/03/2006,43882104.86
09/03/2006,43916025.3
10/03/2006,43960700.75
13/03/2006,43993969.21
14/03/2006,44013812.33
15/03/2006,44058081.54
16/03/2006,44113409.02
17/03/2006,44143193.56
20/03/2006,44198971.67
21/03/2006,44228056.1
22/03/2006,44284208.79
23/03/2006,44321470.47
24/03/2006,44366012.91
27/03/2006,44383383.67
28/03/2006,44444039.71
29/03/2006,44486454.21
30/03/2006,44504711.4
31/03/2006,44555624.29
03/04/2006,44589080.55
04/04/2006,44637058.32
05/04/2006,44692533.81
06/04/2006,44729773.57
07/04/2006,44786422.77
10/04/2006,44792489.39
11/04/2006,44846982.66
12/04/2006,45010833.08
13/04/2006,45147428.59
17/04/2006,46647253.98
18/04/2006,45247107.94
19/04/2006,45295381.6
20/04/2006,45349435.83
24/04/2006,45360841.49
25/04/2006,45417836.78
26/04/2006,45450741.61
27/04/2006,45470568.2
28/04/2006,45470744.11
02/05/2006,45466476.14
03/05/2006,45503355.86
04/05/2006,45552660.45
05/05/2006,45606502.08
08/05/2006,45612938.06
09/05/2006,45772664.6
10/05/2006,45786058.89
11/05/2006,45836180.81
12/05/2006,45894784.83
15/05/2006,45899209.62
16/05/2006,45938930.93
17/05/2006,45982018.27
18/05/2006,46022233.9
19/05/2006,46066795.58
22/05/2006,46122876.47
23/05/2006,46176379.23
24/05/2006,46252708.24
25/05/2006,46291550.05
26/05/2006,46333775.71
29/05/2006,46335021.74
30/05/2006,46398947.38
31/05/2006,46388200.66
01/06/2006,46459985.6
02/06/2006,46524191.8
05/06/2006,46577398.89
06/06/2006,46637869.52
07/06/2006,46696141.95
08/06/2006,46759731.28
09/06/2006,46809542.85
12/06/2006,46850160.58
13/06/2006,46902325.55
14/06/2006,46966441.77
16/06/2006,47018344.83
19/06/2006,47076499.66
20/06/2006,47123633.94
21/06/2006,47182793.42
22/06/2006,47205351.15
23/06/2006,47285561.24
26/06/2006,47329641.87
27/06/2006,47361343.83
28/06/2006,48919689.49
29/06/2006,47461851.01
30/06/2006,47389918.67
03/07/2006,47423521.22
04/07/2006,47511846.45
05/07/2006,47583924.75
06/07/2006,47676930.64
07/07/2006,47746825.74
10/07/2006,47785394.48
11/07/2006,47895199.85
12/07/2006,47942535.46
13/07/2006,48064289.23
14/07/2006,48129651.19
17/07/2006,48202360.89
18/07/2006,48262366.07
19/07/2006,48336843.43
20/07/2006,48417799.98
21/07/2006,48503305.66
24/07/2006,48551818.26
25/07/2006,48635540.27
26/07/2006,48692842.54
27/07/2006,48731660.59
28/07/2006,48777672.48
31/07/2006,48794037.02
01/08/2006,48855699.42
02/08/2006,48900387.73
03/08/2006,48944397.34
04/08/2006,48998721.01
07/08/2006,50562000.67
08/08/2006,49113542.62
09/08/2006,49151166.24
10/08/2006,49191685.33
11/08/2006,49260290.88
14/08/2006,49291898.09
15/08/2006,49325148.01
16/08/2006,49384514.99
17/08/2006,49427458.19
18/08/2006,49476356.53
21/08/2006,49488910.69
22/08/2006,49535611.61
23/08/2006,49583968.4
24/08/2006,49627973.88
25/08/2006,49663639.85
28/08/2006,49666375.36
29/08/2006,49692096.97
30/08/2006,49733461.24
31/08/2006,49776162.81
01/09/2006,49834201.93
04/09/2006,49830255.17
05/09/2006,49866729.21
06/09/2006,49925578.75
08/09/2006,49944141.12
11/09/2006,50016086.97
12/09/2006,50069722.98
13/09/2006,50118372.99
14/09/2006,50170340.22
15/09/2006,50204777.21
18/09/2006,50222786.48
19/09/2006,50287356.33
20/09/2006,50328974.94
21/09/2006,50379516.47
22/09/2006,50419739.99
25/09/2006,50414203.08
26/09/2006,50442602.74
27/09/2006,50476338.55
28/09/2006,50517428.79
29/09/2006,50567129.26
02/10/2006,50615424.59
03/10/2006,50695421.39
04/10/2006,50723106.8
05/10/2006,50798347.41
06/10/2006,50862831.98
09/10/2006,50901915.82
10/10/2006,50954619.42
11/10/2006,51021727.31
13/10/2006,51063097.04
16/10/2006,51127703.58
17/10/2006,51224317.3
18/10/2006,51303638.53
19/10/2006,51357057.7
20/10/2006,51430586.18
23/10/2006,51508637.21
24/10/2006,51563026.59
25/10/2006,51600877.72
26/10/2006,51642668.17
27/10/2006,51673224.84
30/10/2006,51680859.23
31/10/2006,51695811.53
01/11/2006,51761689.07
03/11/2006,51773628.69
06/11/2006,51805246.18
07/11/2006,51862230.54
08/11/2006,51889039.16
09/11/2006,51926704.37
10/11/2006,51956882.03
13/11/2006,52019994.31
14/11/2006,52087386.68
16/11/2006,52117221.55
17/11/2006,52173996.44
20/11/2006,52134234.23
21/11/2006,52150853.39
22/11/2006,52172448.05
23/11/2006,52214414.85
24/11/2006,52241558.94
27/11/2006,52233640.48
28/11/2006,52220375.31
29/11/2006,52225058.79
30/11/2006,52293797.31
01/12/2006,52324718.41
04/12/2006,52297597.38
05/12/2006,52313095.2
06/12/2006,52359603.32
07/12/2006,52364687.4
08/12/2006,52386745.68
11/12/2006,52420080.82
12/12/2006,52432968.65
13/12/2006,52475640.5
14/12/2006,52467492.21
15/12/2006,52459210.85
18/12/2006,52445422.77
19/12/2006,52432886.44
20/12/2006,52438435.1
21/12/2006,52492462.89
22/12/2006,52524723.08
26/12/2006,52493852.45
27/12/2006,52422296.63
28/12/2006,52402718.05
29/12/2006,52376063.91
02/01/2007,52546757.41
03/01/2007,52656711.58
04/01/2007,52736220.43
05/01/2007,52814182.7
08/01/2007,52859192.63
09/01/2007,52988082.73
10/01/2007,53062381.92
11/01/2007,53119391.84
12/01/2007,53205518.74
15/01/2007,53196543.65
16/01/2007,53224386.62
17/01/2007,53282366.86
18/01/2007,53315822.73
19/01/2007,53363011.08
22/01/2007,53362964.2
23/01/2007,53394110.93
24/01/2007,53408488.05
25/01/2007,53430405.31
26/01/2007,53425400.43
29/01/2007,53621443.72
30/01/2007,53676927.62
31/01/2007,53733214.03
01/02/2007,53789595.2
02/02/2007,53815451.58
05/02/2007,53809311.39
06/02/2007,53864754.74
07/02/2007,53905410.05
08/02/2007,53956840.41
09/02/2007,53967738.89
12/02/2007,53953312.61
13/02/2007,54000473.18
14/02/2007,54042758.46
15/02/2007,54068142.84
16/02/2007,54182377.42
21/02/2007,54155455.1
22/02/2007,54190696.01
23/02/2007,54254663.51
26/02/2007,54264704.15
27/02/2007,54422931.41
28/02/2007,54400177.63
01/03/2007,58314486.13
02/03/2007,58365451.09
05/03/2007,58363989.84
06/03/2007,58346886.29
07/03/2007,58384079.65
08/03/2007,58450654.63
09/03/2007,58486760.6
12/03/2007,58537187.87
13/03/2007,58585277.01
14/03/2007,58663987.33
15/03/2007,58687061.98
16/03/2007,58744286.88
19/03/2007,58739157.14
20/03/2007,58789892.32
21/03/2007,58866464.6
22/03/2007,58915071.95
23/03/2007,58963766.35
26/03/2007,58970452.0
27/03/2007,58999229.98
28/03/2007,59024549.68
29/03/2007,59014446.89
30/03/2007,59016370.67
02/04/2007,58998917.27
03/04/2007,59039660.24
04/04/2007,59087265.71
05/04/2007,59138989.76
09/04/2007,59127800.2
10/04/2007,59168876.46
11/04/2007,59228959.14
12/04/2007,59298452.08
13/04/2007,59336604.11
16/04/2007,59397765.96
17/04/2007,59527659.81
18/04/2007,59645963.96
19/04/2007,59814581.73
20/04/2007,59871145.15
23/04/2007,59923828.82
24/04/2007,59995573.62
25/04/2007,60012925.17
26/04/2007,60034194.26
27/04/2007,60039316.24
30/04/2007,60195874.77
02/05/2007,60235751.54
03/05/2007,60278956.62
04/05/2007,60335509.75
07/05/2007,60326531.68
08/05/2007,60449859.96
09/05/2007,60486406.25
10/05/2007,60495085.89
11/05/2007,60496377.91
14/05/2007,60477185.92
15/05/2007,60493922.84
16/05/2007,60508411.87
17/05/2007,60530272.33
18/05/2007,60502855.45
21/05/2007,60466253.9
22/05/2007,60510292.6
23/05/2007,60517138.44
24/05/2007,60507443.14
25/05/2007,60491956.21
28/05/2007,60461315.95
29/05/2007,60463998.17
30/05/2007,60441424.02
31/05/2007,60398313.56
01/06/2007,60661120.06
04/06/2007,60715510.55
05/06/2007,60692851.64
06/06/2007,60699225.35
08/06/2007,60701715.19
11/06/2007,60668379.21
12/06/2007,60628452.94
13/06/2007,60651019.15
14/06/2007,60668986.59
15/06/2007,60707074.27
18/06/2007,60618258.08
19/06/2007,60630231.96
20/06/2007,60642110.56
21/06/2007,60658232.96
22/06/2007,60662424.89
25/06/2007,60606660.52
26/06/2007,60575257.89
27/06/2007,60612281.01
28/06/2007,60636715.82
29/06/2007,60619360.71
02/07/2007,60500097.53
03/07/2007,60499186.38
04/07/2007,60503706.94
05/07/2007,60509476.5
06/07/2007,60520118.74
09/07/2007,60494936.07
10/07/2007,60504675.47
11/07/2007,60517811.25
12/07/2007,60479692.14
13/07/2007,60503836.4
16/07/2007,60553527.74
17/07/2007,60564051.53
18/07/2007,60592262.43
19/07/2007,60593112.58
20/07/2007,60570576.35
23/07/2007,60534360.72
24/07/2007,60440943.84
25/07/2007,60429662.5
26/07/2007,60458240.33
27/07/2007,60504833.08
30/07/2007,60462766.04
31/07/2007,60355332.36
01/08/2007,60464503.48
02/08/2007,60518050.1
03/08/2007,60626768.09
06/08/2007,60699651.27
07/08/2007,60773299.15
08/08/2007,60831158.58
09/08/2007,60878037.04
10/08/2007,61025840.83
13/08/2007,61113969.29
14/08/2007,61153669.96
15/08/2007,61166223.5
16/08/2007,61324341.89
17/08/2007,61498648.05
20/08/2007,61616757.85
21/08/2007,61736536.2
22/08/2007,61933715.13
23/08/2007,62099597.88
24/08/2007,62190048.61
27/08/2007,62269458.14
28/08/2007,62333923.18
29/08/2007,62450486.9
30/08/2007,62509520.11
31/08/2007,62572367.96
03/09/2007,62624855.14
04/09/2007,62774283.64
05/09/2007,62853888.0
06/09/2007,63028807.77
10/09/2007,63061319.71
11/09/2007,63164557.58
12/09/2007,63276758.47
13/09/2007,63348365.99
14/09/2007,63439280.59
17/09/2007,63476436.89
18/09/2007,63575643.99
19/09/2007,63637865.27
20/09/2007,63722244.12
21/09/2007,63821550.17
24/09/2007,63865038.83
25/09/2007,64126535.79
26/09/2007,64167052.29
27/09/2007,64984060.86
28/09/2007,65043170.56
01/10/2007,65195602.92
02/10/2007,65306784.5
03/10/2007,65417756.69
04/10/2007,65480003.61
05/10/2007,65533027.86
08/10/2007,65583579.6
09/10/2007,65582897.34
10/10/2007,65619808.08
11/10/2007,65667419.34
15/10/2007,65664906.67
16/10/2007,65734730.17
17/10/2007,65811705.86
18/10/2007,65906348.84
19/10/2007,65927351.22
22/10/2007,66054812.72
23/10/2007,66097549.0
24/10/2007,66119423.55
25/10/2007,66232337.69
26/10/2007,66336378.59
29/10/2007,66344431.51
30/10/2007,66282654.49
31/10/2007,66290718.3
01/11/2007,66372371.91
05/11/2007,66345171.64
06/11/2007,66414318.15
07/11/2007,66474756.75
08/11/2007,66526319.3
09/11/2007,66547845.71
12/11/2007,66528269.95
13/11/2007,66671345.92
14/11/2007,66728425.04
16/11/2007,66395073.79
19/11/2007,66387526.38
20/11/2007,66399562.66
21/11/2007,66457784.53
22/11/2007,66516225.63
23/11/2007,66608985.66
26/11/2007,66091559.5
27/11/2007,66283862.94
28/11/2007,66329656.11
29/11/2007,66347587.06
30/11/2007,66482693.91
03/12/2007,66485551.25
04/12/2007,66675632.3
05/12/2007,66905111.85
06/12/2007,67019268.61
07/12/2007,67160079.29
10/12/2007,67204570.38
11/12/2007,67261230.25
12/12/2007,67334512.52
13/12/2007,67440292.29
14/12/2007,67619142.35
17/12/2007,67482816.68
18/12/2007,67499777.92
19/12/2007,67497231.61
20/12/2007,67551761.4
21/12/2007,67611374.46
24/12/2007,67653597.01
26/12/2007,67648510.26
27/12/2007,67624314.38
28/12/2007,67444883.87
31/12/2007,67407201.07
02/01/2008,68066687.78
03/01/2008,68473363.21
04/01/2008,68729499.13
07/01/2008,68889866.6
08/01/2008,69148509.89
09/01/2008,69295929.22
10/01/2008,69492834.78
11/01/2008,69735489.95
14/01/2008,69889522.4
15/01/2008,70039395.84
16/01/2008,70228742.68
17/01/2008,70369404.98
18/01/2008,70604841.51
21/01/2008,70725529.51
22/01/2008,70849397.81
23/01/2008,71115326.08
24/01/2008,71289129.19
25/01/2008,71415708.55
28/01/2008,71656485.03
29/01/2008,71812225.4
30/01/2008,71995260.8
31/01/2008,72043779.06
01/02/2008,72335420.88
06/02/2008,72486711.09
07/02/2008,72660941.4
08/02/2008,72861274.38
11/02/2008,72929784.61
12/02/2008,73105455.97
13/02/2008,73226640.05
14/02/2008,73352838.06
15/02/2008,73516749.29
18/02/2008,73682164.96
19/02/2008,73878638.66
20/02/2008,74070957.28
21/02/2008,74240874.42
22/02/2008,74459877.39
25/02/2008,74683123.82
26/02/2008,74919623.29
27/02/2008,75097859.81
28/02/2008,75063417.62
29/02/2008,75273103.48
03/03/2008,76386655.11
04/03/2008,76601822.09
05/03/2008,76781329.16
06/03/2008,76952845.99
07/03/2008,77033388.03
10/03/2008,77283726.42
11/03/2008,77439896.22
12/03/2008,77527443.34
13/03/2008,77671080.04
14/03/2008,77836296.07
17/03/2008,78001823.15
18/03/2008,78331151.45
19/03/2008,78497614.04
20/03/2008,78645025.16
24/03/2008,78765044.85
25/03/2008,78918956.71
26/03/2008,79036044.39
27/03/2008,79195297.08
28/03/2008,79407822.94
31/03/2008,79499579.48
01/04/2008,79756381.27
02/04/2008,80023116.03
03/04/2008,80250753.07
04/04/2008,80512287.83
07/04/2008,80673534.82
08/04/2008,81061522.43
09/04/2008,81342113.18
10/04/2008,81549990.75
11/04/2008,81795565.81
